,url,price,locali,superficie,bagni,piano
850,https://www.immobiliare.it/70100676-Vendita-Appartamento-piazza-Albania-Roma.html,1330000,6,216.0,3.0,5.0
851,https://www.immobiliare.it/61530246-Vendita-Appartamento-via-Rocca-di-Mezzo-Roma.html,590000,6,160.0,3.0,2.0
852,https://www.immobiliare.it/59392938-Vendita-Appartamento-via-Lucilio-57-Roma.html,569000,6,200.0,2.0,0.0
853,https://www.immobiliare.it/60684816-Vendita-Trilocale-via-Casilina-km-3450-Roma.html,155000,3,90.0,2.0,1.0
854,https://www.immobiliare.it/69272890-Vendita-Bilocale-via-Taleggio-8-Roma.html,125000,2,40.0,1.0,0.0
855,https://www.immobiliare.it/69903140-Vendita-Appartamento-via-Tuscania-Roma.html,490000,5,160.0,2.0,5.0
856,https://www.immobiliare.it/70369510-Vendita-Trilocale-via-Apollo-Pizio-Roma.html,380000,3,74.0,1.0,0.0
857,https://www.immobiliare.it/69032803-Vendita-Bilocale-via-Tor-De-Schiavi-Roma.html,169000,2,72.0,1.0,0.0
858,https://www.immobiliare.it/69943408-Vendita-Quadrilocale-via-Bormida-Roma.html,350000,4,93.0,1.0,-1.0
859,https://www.immobiliare.it/67042539-Vendita-Trilocale-via-Egerio-Levio-Roma.html,280000,3,80.0,2.0,0.0
860,https://www.immobiliare.it/69037468-Vendita-Trilocale-via-Pisino-93-Roma.html,210000,3,80.0,1.0,1.0
861,https://www.immobiliare.it/69003581-Vendita-Bilocale-via-Olindo-Malagodi-Roma.html,225000,2,72.0,1.0,6.0
862,https://www.immobiliare.it/69605928-Vendita-Appartamento-via-Giacomo-Trevis-26-Roma.html,649000,6,160.0,3.0,3.0
863,https://www.immobiliare.it/69700368-Vendita-Bilocale-via-Giuseppe-Berneri-Roma.html,155000,2,65.0,1.0,2.0
864,https://www.immobiliare.it/70243848-Vendita-Trilocale-piazza-Ugo-da-Como-Roma.html,365000,3,118.0,2.0,0.0
865,https://www.immobiliare.it/70456118-Vendita-Trilocale-via-Reggio-Emilia-Roma.html,795000,3,150.0,2.0,5.0
866,https://www.immobiliare.it/69783036-Vendita-Attico-Mansarda-via-Monte-Amiata-Roma.html,520000,4,120.0,3.0,12.0
867,https://www.immobiliare.it/70031232-Vendita-Quadrilocale-via-Archimede-Roma.html,780000,4,140.0,2.0,1.0
868,https://www.immobiliare.it/69941760-Vendita-Attico-Mansarda-via-AURELIA-Roma.html,590000,4,160.0,3.0,12.0
869,https://www.immobiliare.it/70195552-Vendita-Bilocale-via-Erminio-Macario-Roma.html,154000,2,56.0,1.0,1.0
870,https://www.immobiliare.it/60679448-Vendita-Bilocale-via-Raffaele-Fabretti-Roma.html,195000,2,60.0,1.0,0.5
871,https://www.immobiliare.it/70195374-Vendita-Quadrilocale-via-del-Bosco-degli-Arvali-Roma.html,385000,4,160.0,3.0,12.0
872,https://www.immobiliare.it/69667844-Vendita-Quadrilocale-viale-Egeo-22-Roma.html,390000,4,119.0,2.0,3.0
873,https://www.immobiliare.it/68379835-Vendita-Appartamento-via-della-Camilluccia-Roma.html,699000,6,210.0,3.5,1.0
874,https://www.immobiliare.it/69661792-Vendita-Appartamento-via-Catalana-Roma.html,1700000,5,225.0,3.0,1.0
875,https://www.immobiliare.it/69248772-Vendita-Attico-Mansarda-largo-dell-Olgiata-15-Roma.html,340000,3,140.0,2.0,0.5
876,https://www.immobiliare.it/70324994-Vendita-Trilocale-via-Oderisi-da-Gubbio-Roma.html,272000,3,85.0,1.0,6.0
877,https://www.immobiliare.it/67196033-Vendita-Trilocale-via-Delle-Canarie-Roma.html,219000,3,90.0,1.0,4.0
878,https://www.immobiliare.it/69754554-Vendita-Trilocale-viale-Dei-Promontori-Roma.html,235000,3,100.0,2.0,4.0
879,https://www.immobiliare.it/68921707-Vendita-Trilocale-via-Dei-Velieri-Roma.html,239000,3,115.0,1.0,4.0
880,https://www.immobiliare.it/70502274-Vendita-Trilocale-via-Trisobbio-Roma.html,149000,3,70.0,1.0,0.5
881,https://www.immobiliare.it/57835660-Vendita-Trilocale-via-del-Padiglione-69-Roma.html,189000,3,70.0,1.0,1.0
882,https://www.immobiliare.it/70340368-Vendita-Quadrilocale-via-Ugolino-Vivaldi-Roma.html,239000,4,85.0,2.0,0.0
883,https://www.immobiliare.it/69006171-Vendita-Trilocale-via-della-Stazione-di-San-Roma.html,365000,3,88.0,1.0,2.0
884,https://www.immobiliare.it/70492266-Vendita-Quadrilocale-nuovo-primo-piano-Roma.html,348000,4,175.0,3.0,1.0
885,https://www.immobiliare.it/70391460-Vendita-Quadrilocale-via-Ruggero-Leoncavallo-5-Roma.html,465000,4,105.0,1.0,4.0
886,https://www.immobiliare.it/68505329-Vendita-Trilocale-via-TUSCOLANA-Roma.html,335000,3,100.0,2.0,8.0
887,https://www.immobiliare.it/69622294-Vendita-Appartamento-via-Florida-Roma.html,2350000,6,271.0,2.0,2.0
888,https://www.immobiliare.it/69606430-Vendita-Quadrilocale-via-Archiano-21-Roma.html,510000,4,110.0,1.0,1.0
889,https://www.immobiliare.it/67526911-Vendita-Trilocale-via-Isidoro-di-Carace-10-Roma.html,259000,3,72.0,2.0,0.0
890,https://www.immobiliare.it/67359243-Vendita-Bilocale-viale-delle-Repubbliche-Roma.html,215000,2,70.0,1.0,12.0
891,https://www.immobiliare.it/69875950-Vendita-Trilocale-via-CALIMNO-64-Roma.html,285000,3,94.0,2.0,0.0
892,https://www.immobiliare.it/69399666-Vendita-Trilocale-via-Anghiari-9-Roma.html,195000,3,73.0,1.0,2.0
893,https://www.immobiliare.it/67713169-Vendita-Appartamento-via-Antonio-Salandra-Roma.html,1649000,5,240.0,2.0,2.0
894,https://www.immobiliare.it/68545457-Vendita-Attico-Mansarda-via-di-Tor-Fiorenza-Roma.html,320000,1,30.0,1.0,6.0
895,https://www.immobiliare.it/69726992-Vendita-Trilocale-via-Tripolitania-Roma.html,340000,3,93.0,1.0,3.0
896,https://www.immobiliare.it/65935255-Vendita-Appartamento-via-Antonio-Vivaldi-Roma.html,640000,5,160.0,2.0,4.0
897,https://www.immobiliare.it/69664542-Vendita-Trilocale-via-Luigi-Settembrini-Roma.html,615000,3,96.0,2.0,2.0
898,https://www.immobiliare.it/69888666-Vendita-Trilocale-via-Roberto-Bracco-26-Roma.html,315000,3,75.0,2.0,12.0
899,https://www.immobiliare.it/68053045-Vendita-Trilocale-piazza-GALERIA-1-Roma.html,249000,3,65.0,1.0,1.0
900,https://www.immobiliare.it/57033066-Vendita-Trilocale-via-di-Vermicino-Roma.html,210000,3,70.0,1.0,2.0
901,https://www.immobiliare.it/50678671-Vendita-Trilocale-via-di-Vermicino-Roma.html,189000,3,65.0,1.0,1.0
902,https://www.immobiliare.it/70247950-Vendita-Bilocale-viale-della-Serenissima-159-Roma.html,149000,2,55.0,1.0,1.0
903,https://www.immobiliare.it/61579694-Vendita-Quadrilocale-via-via-Asmara-31-Roma.html,765000,4,110.0,3.0,0.0
904,https://www.immobiliare.it/67091621-Vendita-Bilocale-via-di-Casal-dei-Pazzi-Roma.html,135000,2,55.0,1.0,3.0
905,https://www.immobiliare.it/58550414-Vendita-Monolocale-via-Amsterdam-100-126-Roma.html,210000,1,43.0,1.0,2.0
906,https://www.immobiliare.it/69975496-Vendita-Quadrilocale-via-Frattina-Roma.html,1350000,4,140.0,3.0,4.0
907,https://www.immobiliare.it/67691231-Vendita-Appartamento-via-Aladino-Govoni-Roma.html,790000,6,170.0,3.0,2.0
908,https://www.immobiliare.it/70140226-Vendita-Trilocale-largo-Appio-Claudio-Roma.html,320000,3,80.0,1.0,5.0
909,https://www.immobiliare.it/70393380-Vendita-Bilocale-via-Torri-di-Castel-di-Leva-12-Roma.html,112000,2,75.0,1.0,0.0
910,https://www.immobiliare.it/68951501-Vendita-Attico-Mansarda-via-via-Vincenzo-Troya-Roma.html,419000,4,135.0,1.0,12.0
911,https://www.immobiliare.it/69629238-Vendita-Appartamento-via-Oreste-Tommasini-Roma.html,780000,5,180.0,2.0,3.0
912,https://www.immobiliare.it/68628679-Vendita-Trilocale-via-di-Trasone-Roma.html,395000,3,96.0,2.0,1.0
913,https://www.immobiliare.it/70375310-Vendita-Bilocale-via-Labicana-Roma.html,450000,2,51.0,1.0,4.0
914,https://www.immobiliare.it/70183378-Vendita-Trilocale-via-Conca-d-Oro-Roma.html,395000,3,110.0,1.0,2.0
915,https://www.immobiliare.it/68911301-Vendita-Bilocale-via-Monte-Subasio-Roma.html,345000,2,84.0,1.0,12.0
916,https://www.immobiliare.it/70140018-Vendita-Bilocale-via-Val-Cristallina-Roma.html,160000,2,60.0,1.0,2.0
917,https://www.immobiliare.it/69928046-Vendita-Appartamento-viale-Val-Padana-Roma.html,495000,5,151.0,2.0,4.0
918,https://www.immobiliare.it/66925385-Vendita-Bilocale-via-Vincenzo-Tiberio-Roma.html,375000,2,65.0,1.0,2.0
919,https://www.immobiliare.it/64897620-Vendita-Appartamento-via-Val-di-Non-Roma.html,495000,5,155.0,3.0,4.0
920,https://www.immobiliare.it/69829978-Vendita-Trilocale-via-Felice-Bisleri-Roma.html,149000,3,80.0,1.0,2.0
921,https://www.immobiliare.it/68628547-Vendita-Trilocale-via-di-Trasone-Roma.html,495000,3,124.0,2.0,1.0
922,https://www.immobiliare.it/67032625-Vendita-Trilocale-via-Val-d-Ala-Roma.html,348000,3,120.0,1.0,5.0
923,https://www.immobiliare.it/67034491-Vendita-Trilocale-via-Val-di-Lanzo-Roma.html,370000,3,120.0,2.0,3.0
924,https://www.immobiliare.it/66538289-Vendita-Trilocale-via-di-San-Basilio-Roma.html,850000,3,140.0,2.0,3.0
925,https://www.immobiliare.it/55584656-Vendita-Quadrilocale-via-degli-Orti-della-Farnesina-Roma.html,670000,4,140.0,2.0,2.0
926,https://www.immobiliare.it/66342445-Vendita-Trilocale-via-Giuseppe-Lunati-Roma.html,230000,3,76.0,1.0,3.0
927,https://www.immobiliare.it/70341106-Vendita-Appartamento-via-Giuseppe-Montanelli-Roma.html,1710000,5,232.0,3.0,1.0
928,https://www.immobiliare.it/69869184-Vendita-Trilocale-via-Galeazzo-Alessi-271-Roma.html,179000,3,90.0,1.0,2.0
929,https://www.immobiliare.it/69879154-Vendita-Appartamento-via-Duccio-Galimberti-Roma.html,770000,6,200.0,2.0,4.0
930,https://www.immobiliare.it/69886936-Vendita-Trilocale-piazza-COLA-DI-RIENZO-Roma.html,795000,3,126.0,1.0,12.0
931,https://www.immobiliare.it/65370036-Vendita-Trilocale-Lungotevere-Testaccio-Roma.html,419000,3,80.0,1.0,2.0
932,https://www.immobiliare.it/62754938-Vendita-Appartamento-via-lungotevere-dei-mellini-Roma.html,1190000,6,270.0,3.0,0.5
933,https://www.immobiliare.it/70363794-Vendita-Trilocale-via-Cassia-Roma.html,495000,3,120.0,2.0,3.0
934,https://www.immobiliare.it/64168742-Vendita-Bilocale-viale-di-Villa-Pamphili-Roma.html,250000,2,65.0,1.0,0.0
935,https://www.immobiliare.it/69453806-Vendita-Monolocale-via-Claudio-Truffi-Roma.html,128000,1,35.0,1.0,2.0
936,https://www.immobiliare.it/69654690-Vendita-Attico-Mansarda-via-Val-Gardena-Roma.html,1390000,6,403.0,3.5,3.0
937,https://www.immobiliare.it/69417356-Vendita-Appartamento-via-Francesco-Mengotti-Roma.html,595000,5,159.0,2.0,0.0
938,https://www.immobiliare.it/69783226-Vendita-Appartamento-via-Alberto-Cadlolo-Roma.html,1030000,6,228.0,3.0,2.0
939,https://www.immobiliare.it/68474593-Vendita-Monolocale-via-Umberto-Giordano-Roma.html,105000,1,50.0,1.0,1.0
940,https://www.immobiliare.it/70398778-Vendita-Trilocale-via-guadagnolo-Roma.html,230000,3,90.0,1.0,12.0
941,https://www.immobiliare.it/70467250-Vendita-Appartamento-piazza-della-Liberta-Roma.html,1500000,6,260.0,2.0,4.0
942,https://www.immobiliare.it/67507635-Vendita-Trilocale-via-via-Valle-Borbera-Roma.html,310000,3,97.0,2.0,5.0
943,https://www.immobiliare.it/70084344-Vendita-Trilocale-via-monte-favino-Roma.html,259000,3,87.0,1.0,2.0
944,https://www.immobiliare.it/70194318-Vendita-Quadrilocale-via-Vincenzo-Statella-Roma.html,295000,4,116.0,2.0,0.0
945,https://www.immobiliare.it/69786986-Vendita-Attico-Mansarda-via-Ferdinando-Gregorovius-Roma.html,780000,5,135.0,2.0,12.0
946,https://www.immobiliare.it/69582242-Vendita-Bilocale-via-Casape-Roma.html,115000,2,50.0,1.0,2.0
947,https://www.immobiliare.it/67016079-Vendita-Bilocale-via-della-Villa-di-Lucina-30-Roma.html,216000,2,78.0,1.0,2.0
948,https://www.immobiliare.it/68865211-Vendita-Quadrilocale-via-Virginio-Vespignani-Roma.html,695000,4,155.0,3.0,6.0
949,https://www.immobiliare.it/69776208-Vendita-Trilocale-via-Alberto-Marvelli-7-Roma.html,215000,3,73.0,2.0,0.0
950,https://www.immobiliare.it/70400140-Vendita-Quadrilocale-via-clivo-rutario-Roma.html,450000,4,120.0,2.0,1.0
951,https://www.immobiliare.it/69174434-Vendita-Appartamento-via-Alessandro-Torlonia-Roma.html,890000,6,160.0,2.0,2.0
952,https://www.immobiliare.it/70042428-Vendita-Appartamento-via-salaria-Roma.html,840000,5,155.0,2.0,3.0
953,https://www.immobiliare.it/69282260-Vendita-Quadrilocale-via-Metauro-Roma.html,520000,4,100.0,1.0,1.0
954,https://www.immobiliare.it/58249082-Vendita-Trilocale-via-Carmelo-Maestrini-355-Roma.html,228000,3,72.0,2.0,1.0
955,https://www.immobiliare.it/65199140-Vendita-Bilocale-viale-Giorgio-Ribotta-Roma.html,454000,2,93.0,1.0,11.0
956,https://www.immobiliare.it/69722266-Vendita-Trilocale-via-dell-Imbrecciato-Roma.html,185000,3,75.0,1.0,1.0
957,https://www.immobiliare.it/69377764-Vendita-Trilocale-via-calpurnio-fiamma-55-Roma.html,209000,3,85.0,1.0,7.0
958,https://www.immobiliare.it/67968467-Vendita-Trilocale-via-dei-Fiori-Roma.html,169000,3,80.0,1.0,2.0
959,https://www.immobiliare.it/65594213-Vendita-Appartamento-via-Gregorio-VII-396-Roma.html,450000,5,130.0,2.0,2.0
960,https://www.immobiliare.it/52973657-Vendita-Trilocale-viale-Prospero-Colonna-Roma.html,240000,3,87.0,1.0,3.0
961,https://www.immobiliare.it/69574764-Vendita-Appartamento-viale-Cesare-Pavese-Roma.html,595000,6,177.0,2.0,2.0
962,https://www.immobiliare.it/69681612-Vendita-Trilocale-via-Pietro-Mascagni-Roma.html,388000,3,80.0,1.0,1.0
963,https://www.immobiliare.it/70100992-Vendita-Trilocale-viale-Don-Pasquino-Borghi-Roma.html,289000,3,84.0,2.0,0.0
964,https://www.immobiliare.it/52815206-Vendita-Attico-Mansarda-via-Palestro-Roma.html,1090000,6,210.0,2.0,5.0
965,https://www.immobiliare.it/70253962-Vendita-Quadrilocale-via-Zinasco-Roma.html,175000,4,84.0,1.0,1.0
966,https://www.immobiliare.it/69774214-Vendita-Trilocale-via-Innocenzo-X-4-Roma.html,550000,3,103.0,1.0,0.0
967,https://www.immobiliare.it/69975058-Vendita-Quadrilocale-via-Federico-Paolini-Roma.html,219000,4,90.0,2.0,1.0
968,https://www.immobiliare.it/69221360-Vendita-Trilocale-via-Valsugana-2-Roma.html,247000,3,87.0,1.0,0.5
969,https://www.immobiliare.it/70044178-Vendita-Bilocale-via-dei-Faggella-Roma.html,230000,2,35.0,1.0,1.0
970,https://www.immobiliare.it/69452654-Vendita-Trilocale-via-Valdarno-Roma.html,250000,3,70.0,1.0,1.0
971,https://www.immobiliare.it/70345554-Vendita-Appartamento-via-Gravina-di-Puglia-25-Roma.html,290000,5,160.0,2.0,0.5
972,https://www.immobiliare.it/66708353-Vendita-Quadrilocale-via-Alberobello-90-Roma.html,169000,4,115.0,2.0,0.5
973,https://www.immobiliare.it/70119580-Vendita-Trilocale-via-delle-vigne-nuove-Roma.html,395000,3,100.0,2.0,0.0
974,https://www.immobiliare.it/70325348-Vendita-Trilocale-via-Filippo-Foti-Roma.html,235000,3,85.0,1.0,4.0
975,https://www.immobiliare.it/68101427-Vendita-Attico-Mansarda-via-Paolo-Paruta-Roma.html,429000,5,70.0,1.0,12.0
976,https://www.immobiliare.it/69152802-Vendita-Trilocale-ottimo-stato-primo-piano-Roma.html,270000,3,92.0,1.0,1.0
977,https://www.immobiliare.it/66832511-Vendita-Trilocale-via-Cervinariola-5-Roma.html,128000,3,50.0,1.0,0.5
978,https://www.immobiliare.it/70199542-Vendita-Trilocale-via-Dell-Arco-di-Parma-Roma.html,500000,3,80.0,1.0,0.0
979,https://www.immobiliare.it/66466681-Vendita-Trilocale-viale-delle-Medaglie-d-Oro-174-Roma.html,429000,3,88.0,1.0,2.0
980,https://www.immobiliare.it/69712354-Vendita-Quadrilocale-via-Vitaliano-Ponti-Roma.html,239000,4,92.0,1.0,1.0
981,https://www.immobiliare.it/70099604-Vendita-Appartamento-via-San-Marino-Roma.html,765000,5,172.0,3.0,2.0
982,https://www.immobiliare.it/67543041-Vendita-Appartamento-via-Campo-Catino-49-Roma.html,690000,6,240.0,2.0,1.0
983,https://www.immobiliare.it/69156118-Vendita-Appartamento-via-dei-Tre-Orologi-Roma.html,2150000,6,271.0,2.0,0.5
984,https://www.immobiliare.it/68684837-Vendita-Trilocale-via-Clemente-III-Roma.html,240000,3,80.0,1.0,1.0
985,https://www.immobiliare.it/68044187-Vendita-Quadrilocale-via-Livio-Pentimalli-Roma.html,520000,4,120.0,2.0,2.0
986,https://www.immobiliare.it/68905359-Vendita-Appartamento-via-Giuseppe-Mussi-Roma.html,695000,5,163.0,2.0,4.0
987,https://www.immobiliare.it/70224154-Vendita-Attico-Mansarda-via-Nomentana-Roma.html,690000,5,155.0,2.0,5.0
988,https://www.immobiliare.it/65182140-Vendita-Attico-Mansarda-via-Innocenzo-X-4-Roma.html,1750000,4,220.0,2.0,12.0
989,https://www.immobiliare.it/70392284-Vendita-Bilocale-da-ristrutturare-primo-piano-Roma.html,150000,2,65.0,1.0,1.0
990,https://www.immobiliare.it/70175302-Vendita-Quadrilocale-via-di-Villa-Fonseca-Roma.html,490000,4,100.0,2.0,0.5
991,https://www.immobiliare.it/63278316-Vendita-Quadrilocale-via-Sinuessa-14-Roma.html,345000,4,95.0,2.0,1.0
992,https://www.immobiliare.it/68632451-Vendita-Attico-Mansarda-via-Riccardo-Zandonai-Roma.html,2900000,6,592.0,3.5,4.0
993,https://www.immobiliare.it/67171097-Vendita-Trilocale-via-Appia-Nuova-866-Roma.html,235000,3,100.0,1.0,1.0
994,https://www.immobiliare.it/69255062-Vendita-Trilocale-via-Vestricio-Spurinna-151-Roma.html,135000,3,82.0,1.0,0.0
995,https://www.immobiliare.it/70486082-Vendita-Bilocale-via-Principe-Amedeo-Roma.html,225000,2,60.0,1.0,0.5
996,https://www.immobiliare.it/70159820-Vendita-Bilocale-via-di-Casal-del-Marmo-Roma.html,165000,2,70.0,1.0,3.0
997,https://www.immobiliare.it/67477815-Vendita-Bilocale-via-dei-Girasoli-Roma.html,159000,2,60.0,1.0,1.0
998,https://www.immobiliare.it/70435418-Vendita-Trilocale-ottimo-stato-quarto-piano-Roma.html,250000,3,100.0,1.0,4.0
999,https://www.immobiliare.it/68321317-Vendita-Appartamento-via-Stefano-Jacini-Roma.html,660000,5,135.0,1.0,12.0
1000,https://www.immobiliare.it/66761485-Vendita-Bilocale-viale-Italo-Calvino-Roma.html,190000,2,53.0,1.0,1.0
1001,https://www.immobiliare.it/67233349-Vendita-Bilocale-via-Giuseppe-Molteni-Roma.html,165000,2,50.0,1.0,0.0
1002,https://www.immobiliare.it/70222934-Vendita-Trilocale-via-Castelmonte-12-Roma.html,320000,3,125.0,1.0,6.0
1003,https://www.immobiliare.it/70299890-Vendita-Trilocale-via-Cornelia-Roma.html,239000,3,100.0,2.0,2.0
1004,https://www.immobiliare.it/69710418-Vendita-Trilocale-via-Bartolomeo-Capasso-25-Roma.html,210000,3,70.0,1.0,1.0
1005,https://www.immobiliare.it/69377686-Vendita-Trilocale-via-della-Rustica-276-Roma.html,115000,3,60.0,1.0,2.0
1006,https://www.immobiliare.it/68366555-Vendita-Quadrilocale-via-piazza-Ottaviano-Vimercati-Roma.html,285000,4,132.0,1.0,5.0
1007,https://www.immobiliare.it/66876305-Vendita-Trilocale-viale-dei-Romanisti-180-Roma.html,210000,3,90.0,1.0,5.0
1008,https://www.immobiliare.it/70080512-Vendita-Trilocale-ottimo-stato-secondo-piano-Roma.html,245000,3,85.0,2.0,2.0
1009,https://www.immobiliare.it/67485153-Vendita-Trilocale-via-Gregorio-VII-Roma.html,600000,3,150.0,2.0,2.0
1010,https://www.immobiliare.it/70212248-Vendita-Bilocale-primo-piano-Roma.html,550000,2,80.0,1.0,1.0
1011,https://www.immobiliare.it/65256132-Vendita-Bilocale-via-Federico-Filippini-Roma.html,138000,2,50.0,1.0,1.0
1012,https://www.immobiliare.it/69748892-Vendita-Trilocale-via-Spalato-Roma.html,540000,3,108.0,1.0,5.0
1013,https://www.immobiliare.it/69516250-Vendita-Quadrilocale-via-Ali-85-Roma.html,179000,4,152.0,1.0,1.0
1014,https://www.immobiliare.it/67613245-Vendita-Trilocale-via-del-Fontanile-di-Roma.html,210000,3,80.0,1.0,0.0
1015,https://www.immobiliare.it/70009612-Vendita-Appartamento-via-Bernardo-Davanzati-Roma.html,560000,6,160.0,2.0,3.0
1016,https://www.immobiliare.it/67614115-Vendita-Trilocale-largo-Piero-Bargellini-Roma.html,435000,3,106.0,2.0,1.0
1017,https://www.immobiliare.it/68621637-Vendita-Trilocale-via-Portuense-540-Roma.html,235000,3,75.0,1.0,2.0
1018,https://www.immobiliare.it/69747724-Vendita-Appartamento-via-Spalato-Roma.html,850000,5,180.0,2.0,5.0
1019,https://www.immobiliare.it/69586178-Vendita-Attico-Mansarda-via-vallombrosa-100-Roma.html,1180000,6,275.0,3.0,2.0
1020,https://www.immobiliare.it/66297205-Vendita-Bilocale-via-Borghetto-di-Vara-Roma.html,198000,2,60.0,1.0,6.0
1021,https://www.immobiliare.it/47372049-Vendita-Trilocale-via-orte-01-Roma.html,225000,3,95.0,1.0,2.0
1022,https://www.immobiliare.it/67260857-Vendita-Appartamento-via-Dario-Niccodemi-Roma.html,569000,5,150.0,3.0,1.0
1023,https://www.immobiliare.it/69690934-Vendita-Quadrilocale-via-Luigi-Bodio-30-Roma.html,520000,4,133.0,3.0,1.0
1024,https://www.immobiliare.it/69210632-Vendita-Attico-Mansarda-via-Leonardo-Mellano-Roma.html,225000,2,70.0,1.0,12.0
1025,https://www.immobiliare.it/68417751-Vendita-Bilocale-via-Domenico-Purificato-320-Roma.html,159000,2,62.0,1.0,1.0
1026,https://www.immobiliare.it/63316292-Vendita-Appartamento-via-San-Crescenziano-Roma.html,570000,6,140.0,2.0,1.0
1027,https://www.immobiliare.it/68325911-Vendita-Bilocale-via-Lorenzo-Rocci-Roma.html,199000,2,45.0,1.0,0.0
1028,https://www.immobiliare.it/62315994-Vendita-Trilocale-viale-Gianluigi-Bonelli-Roma.html,315000,3,80.0,2.0,3.0
1029,https://www.immobiliare.it/70358826-Vendita-Quadrilocale-viale-del-Lido-Roma.html,290000,4,80.0,2.0,1.0
1030,https://www.immobiliare.it/67788985-Vendita-Appartamento-via-Francesco-ferrara-Roma.html,750000,6,191.0,2.0,1.0
1031,https://www.immobiliare.it/65610565-Vendita-Appartamento-via-Crescenzio-50-Roma.html,1300000,6,200.0,2.0,1.0
1032,https://www.immobiliare.it/69086460-Vendita-Appartamento-via-dell-imbrecciato-Roma.html,510000,5,125.0,2.0,1.0
1033,https://www.immobiliare.it/69830790-Vendita-Trilocale-via-Panaro-Roma.html,460000,3,87.0,2.0,0.0
1034,https://www.immobiliare.it/68959201-Vendita-Trilocale-piazza-San-Giovanni-Bosco-80-Roma.html,178000,3,59.0,1.0,7.0
1035,https://www.immobiliare.it/67631265-Vendita-Appartamento-via-Francesco-Mengotti-Roma.html,980000,6,180.0,3.0,1.0
1036,https://www.immobiliare.it/69416814-Vendita-Bilocale-via-Francesco-D-Ovidio-Roma.html,225000,2,58.0,1.0,2.0
1037,https://www.immobiliare.it/69006711-Vendita-Appartamento-via-Val-Cristallina-Roma.html,525000,5,150.0,2.0,0.0
1038,https://www.immobiliare.it/69334810-Vendita-Bilocale-via-Laurentina-3N-Roma.html,225000,2,65.0,1.0,0.0
